#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
chromosome,NC_014218.1,522981,524165,+,,,ARCH_RS02260,WP_013169693.1,394,hypothetical protein
chromosome,NC_014218.1,524340,525362,+,,,ARCH_RS02265,WP_013169694.1,340,efflux RND transporter periplasmic adaptor subunit
chromosome,NC_014218.1,525365,526123,+,,,ARCH_RS02270,WP_013169695.1,252,ABC transporter ATP-binding protein
chromosome,NC_014218.1,526120,527436,+,,,ARCH_RS02275,WP_013169696.1,438,ABC transporter permease
chromosome,NC_014218.1,527941,528558,-,,,ARCH_RS02290,WP_013169697.1,205,N-acetyltransferase
chromosome,NC_014218.1,528778,529707,+,,,ARCH_RS02295,WP_041640677.1,309,glutathione synthetase
chromosome,NC_014218.1,530249,530905,-,,orn,ARCH_RS02305,WP_013169699.1,218,oligoribonuclease
chromosome,NC_014218.1,531151,532704,+,,,ARCH_RS02315,WP_187286515.1,517,GTPase domain-containing protein
chromosome,NC_014218.1,532734,534197,+,,,ARCH_RS02320,WP_049765797.1,487,50S ribosome-binding GTPase
chromosome,NC_014218.1,534332,534892,+,,,ARCH_RS09255,WP_013169702.1,186,single-stranded DNA-binding protein
chromosome,NC_014218.1,534986,536668,+,,ettA,ARCH_RS02330,WP_013169703.1,560,energy-dependent translational throttle protein EttA
chromosome,NC_014218.1,536800,538446,+,,,ARCH_RS02335,WP_013169704.1,548,alpha/beta hydrolase
chromosome,NC_014218.1,538967,539464,+,,,ARCH_RS02340,WP_145961619.1,165,hypothetical protein
chromosome,NC_014218.1,539457,540050,+,,,ARCH_RS02345,WP_013169705.1,197,transcriptional regulator
chromosome,NC_014218.1,541060,541437,+,,,ARCH_RS09570,WP_013169706.1,125,HNH endonuclease
chromosome,NC_014218.1,541791,542102,+,,,ARCH_RS09575,WP_081440740.1,103,type I 3-dehydroquinate dehydratase
chromosome,NC_014218.1,542495,545116,+,,,ARCH_RS02360,WP_013169707.1,873,SpaA isopeptide-forming pilin-related protein
chromosome,NC_014218.1,545487,545906,-,,,ARCH_RS02365,WP_013169708.1,139,hypothetical protein
chromosome,NC_014218.1,546855,547244,-,,,ARCH_RS02375,WP_013169709.1,129,hypothetical protein
chromosome,NC_014218.1,547520,547942,-,,,ARCH_RS09260,WP_013169710.1,140,DUF4065 domain-containing protein
chromosome,NC_014218.1,548014,548529,-,,,ARCH_RS02385,WP_013169711.1,171,NUDIX hydrolase
chromosome,NC_014218.1,548696,548956,+,,,ARCH_RS02390,WP_013169712.1,86,type II toxin-antitoxin system RelB/DinJ family antitoxin
chromosome,NC_014218.1,548949,549215,+,,,ARCH_RS09585,WP_187286520.1,88,Txe/YoeB family addiction module toxin
chromosome,NC_014218.1,549333,550232,-,,,ARCH_RS02395,WP_013169714.1,299,thioesterase family protein
chromosome,NC_014218.1,550472,552613,+,,malQ,ARCH_RS02400,WP_013169715.1,713,4-alpha-glucanotransferase
chromosome,NC_014218.1,552676,552915,+,,,ARCH_RS02405,WP_013169716.1,79,PTS transporter subunit EIIB
chromosome,NC_014218.1,552902,554107,-,,,ARCH_RS02410,WP_013169717.1,401,dicarboxylate/amino acid:cation symporter
chromosome,NC_014218.1,554393,555169,-,,,ARCH_RS02415,WP_013169718.1,258,formate/nitrite transporter family protein
chromosome,NC_014218.1,555237,557861,-,,pepN,ARCH_RS02420,WP_231957964.1,874,aminopeptidase N
chromosome,NC_014218.1,557898,558050,+,,,ARCH_RS10070,WP_170121753.1,50,hypothetical protein
chromosome,NC_014218.1,558199,560199,-,,,ARCH_RS02425,WP_013169720.1,666,M13 family peptidase
chromosome,NC_014218.1,560236,560679,+,,,ARCH_RS02430,WP_013169721.1,147,ribose-5-phosphate isomerase
chromosome,NC_014218.1,560692,561273,-,,cysE,ARCH_RS02435,WP_013169722.1,193,serine O-acetyltransferase
chromosome,NC_014218.1,561295,562221,-,,cysK,ARCH_RS02440,WP_013169723.1,308,cysteine synthase A
chromosome,NC_014218.1,562323,562976,-,,,ARCH_RS02445,WP_013169724.1,217,IMPACT family protein
chromosome,NC_014218.1,563136,563300,+,,rpmF,ARCH_RS02450,WP_013169725.1,54,MULTISPECIES: 50S ribosomal protein L32
chromosome,NC_014218.1,563505,564137,+,,,ARCH_RS02455,WP_013169726.1,210,hypothetical protein
chromosome,NC_014218.1,564166,565161,+,,,ARCH_RS02460,WP_013169727.1,331,glycoside hydrolase
chromosome,NC_014218.1,565138,566001,-,,,ARCH_RS02465,WP_013169728.1,287,anchored repeat-type ABC transporter permease subunit
chromosome,NC_014218.1,565998,566720,-,,,ARCH_RS02470,WP_013169729.1,240,ATP-binding cassette domain-containing protein
chromosome,NC_014218.1,566717,567652,-,,,ARCH_RS02475,WP_013169730.1,311,choice-of-anchor M domain-containing protein
chromosome,NC_014218.1,567649,569205,-,,,ARCH_RS02480,WP_013169731.1,518,"anchored repeat ABC transporter, substrate-binding protein"
chromosome,NC_014218.1,569550,571907,+,,,ARCH_RS02485,WP_013169732.1,785,carbon starvation protein A
chromosome,NC_014218.1,572054,572254,+,,,ARCH_RS02490,WP_013169733.1,66,YbdD/YjiX family protein
chromosome,NC_014218.1,572372,573196,-,,,ARCH_RS02495,WP_013169734.1,274,aldo/keto reductase
chromosome,NC_014218.1,573506,573799,-,,,ARCH_RS02500,WP_013169735.1,97,hypothetical protein
chromosome,NC_014218.1,573842,574141,-,,,ARCH_RS02505,WP_013169736.1,99,metalloregulator ArsR/SmtB family transcription factor
chromosome,NC_014218.1,574342,575010,-,,,ARCH_RS02510,WP_013169737.1,222,deoxynucleoside kinase
chromosome,NC_014218.1,575164,576249,-,,,ARCH_RS02515,WP_138975049.1,361,TDT family transporter
chromosome,NC_014218.1,576308,576817,-,,,ARCH_RS09265,WP_013169739.1,169,molybdopterin-binding protein
chromosome,NC_014218.1,577023,578423,+,,,ARCH_RS02525,WP_013169740.1,466,extracellular solute-binding protein
chromosome,NC_014218.1,578495,579442,+,,,ARCH_RS02530,WP_013169741.1,315,sugar ABC transporter permease
chromosome,NC_014218.1,579445,580377,+,,,ARCH_RS02535,WP_223804435.1,310,carbohydrate ABC transporter permease
chromosome,NC_014218.1,580390,581757,+,,,ARCH_RS02540,WP_013169743.1,455,alpha-L-fucosidase
chromosome,NC_014218.1,581779,581961,+,,,ARCH_RS02545,WP_013169744.1,60,hypothetical protein
chromosome,NC_014218.1,582008,582247,+,,,ARCH_RS02550,WP_013169745.1,79,hypothetical protein
chromosome,NC_014218.1,582737,585199,+,,,ARCH_RS02560,WP_013169747.1,820,hypothetical protein
chromosome,NC_014218.1,585311,585541,+,,,ARCH_RS09270,WP_148214495.1,76,hypothetical protein
chromosome,NC_014218.1,585896,586537,+,,,ARCH_RS02570,WP_013169748.1,213,N-6 DNA methylase
chromosome,NC_014218.1,586540,588159,+,,,ARCH_RS02575,WP_013169749.1,539,Eco57I restriction-modification methylase domain-containing protein
chromosome,NC_014218.1,588159,590732,+,,,ARCH_RS02580,WP_013169750.1,857,type III restriction endonuclease
chromosome,NC_014218.1,591348,592202,+,,,ARCH_RS02590,WP_013169751.1,284,IS3 family transposase
chromosome,NC_014218.1,592310,593605,-,,,ARCH_RS02595,WP_013169752.1,431,MFS transporter
chromosome,NC_014218.1,593605,594189,-,,,ARCH_RS10280,WP_261974471.1,194,YcaO-like family protein
chromosome,NC_014218.1,595524,596531,+,,,ARCH_RS02610,WP_231957962.1,335,DEAD/DEAH box helicase
chromosome,NC_014218.1,596522,596737,+,,,ARCH_RS10290,WP_231957961.1,71,hypothetical protein
chromosome,NC_014218.1,596716,596976,+,,,ARCH_RS10295,WP_231957960.1,86,hypothetical protein
chromosome,NC_014218.1,597116,597469,+,,,ARCH_RS09600,WP_013169753.1,117,HNH endonuclease
chromosome,NC_014218.1,598328,599239,-,,,ARCH_RS02625,WP_013169755.1,303,hypothetical protein
chromosome,NC_014218.1,599580,600239,-,,,ARCH_RS02630,WP_041640316.1,219,hypothetical protein
chromosome,NC_014218.1,600264,600836,+,,,ARCH_RS02635,WP_013169757.1,190,terminase
chromosome,NC_014218.1,600916,601776,+,,,ARCH_RS02640,WP_013169758.1,286,methionine adenosyltransferase domain-containing protein
chromosome,NC_014218.1,602229,603479,+,,,ARCH_RS02650,WP_013169760.1,416,site-specific DNA-methyltransferase
chromosome,NC_014218.1,603583,603870,+,,,ARCH_RS02655,WP_013169761.1,95,hypothetical protein
chromosome,NC_014218.1,603900,605504,+,,,ARCH_RS02660,WP_041640319.1,534,terminase large subunit
chromosome,NC_014218.1,605564,606295,-,,,ARCH_RS02665,WP_013169763.1,243,DUF1643 domain-containing protein
chromosome,NC_014218.1,606330,607079,+,,,ARCH_RS02670,WP_013169764.1,249,phage portal protein
chromosome,NC_014218.1,607296,608066,+,,,ARCH_RS02675,WP_197712417.1,256,hypothetical protein
chromosome,NC_014218.1,608306,608965,-,,,ARCH_RS02680,WP_013169767.1,219,response regulator transcription factor
chromosome,NC_014218.1,608973,609860,-,,,ARCH_RS09290,WP_138975051.1,295,histidine kinase
chromosome,NC_014218.1,611003,611680,-,,,ARCH_RS02695,WP_013169770.1,225,response regulator transcription factor
chromosome,NC_014218.1,611685,612413,-,,,ARCH_RS02700,WP_013169771.1,242,histidine kinase
chromosome,NC_014218.1,612741,613424,+,,,ARCH_RS02710,WP_041640323.1,227,ABC transporter ATP-binding protein
chromosome,NC_014218.1,613421,614815,+,,,ARCH_RS02715,WP_013169773.1,464,FtsX-like permease family protein
chromosome,NC_014218.1,614830,615177,-,,,ARCH_RS09295,WP_013169774.1,115,hypothetical protein
chromosome,NC_014218.1,615862,616386,+,,,ARCH_RS10185,WP_049765806.1,174,YdcF family protein
chromosome,NC_014218.1,616383,617438,-,,,ARCH_RS02730,WP_013169775.1,351,GTP-binding protein
chromosome,NC_014218.1,617534,617839,+,,rpsN,ARCH_RS02735,WP_013169776.1,101,30S ribosomal protein S14
chromosome,NC_014218.1,617855,617977,+,,ykgO,ARCH_RS09620,WP_013169777.1,40,type B 50S ribosomal protein L36
chromosome,NC_014218.1,617977,618210,+,,rpmB,ARCH_RS02740,WP_013169778.1,77,50S ribosomal protein L28
chromosome,NC_014218.1,618218,618385,+,,rpmG,ARCH_RS02745,WP_013169779.1,55,50S ribosomal protein L33
chromosome,NC_014218.1,619843,621381,+,,tig,ARCH_RS02760,WP_013169780.1,512,trigger factor
chromosome,NC_014218.1,621517,622233,+,,,ARCH_RS02765,WP_013169781.1,238,ATP-dependent Clp protease proteolytic subunit
chromosome,NC_014218.1,622281,622928,+,,,ARCH_RS02770,WP_181461410.1,215,ATP-dependent Clp protease proteolytic subunit
chromosome,NC_014218.1,623093,624361,+,,clpX,ARCH_RS02775,WP_013169783.1,422,ATP-dependent Clp protease ATP-binding subunit ClpX
chromosome,NC_014218.1,624398,625414,+,,,ARCH_RS02780,WP_138975052.1,338,LacI family transcriptional regulator
chromosome,NC_014218.1,625620,627020,+,,uhpT,ARCH_RS02785,WP_013169785.1,466,hexose-6-phosphate:phosphate antiporter
chromosome,NC_014218.1,627048,627827,+,,,ARCH_RS02790,WP_013169786.1,259,inositol monophosphatase family protein
chromosome,NC_014218.1,627904,629730,-,,,ARCH_RS02795,WP_013169787.1,608,long-chain fatty acid--CoA ligase
chromosome,NC_014218.1,629831,630232,-,,,ARCH_RS02800,WP_013169788.1,133,hypothetical protein
chromosome,NC_014218.1,630316,632988,-,,valS,ARCH_RS02805,WP_013169789.1,890,valine--tRNA ligase
chromosome,NC_014218.1,633087,633344,-,,,ARCH_RS10300,WP_231958110.1,85,hypothetical protein
chromosome,NC_014218.1,633305,633688,-,,,ARCH_RS10305,WP_049765808.1,127,NAD(P)-binding domain-containing protein
chromosome,NC_014218.1,633887,635560,-,,,ARCH_RS02815,WP_013169790.1,557,ABC transporter ATP-binding protein/permease
chromosome,NC_014218.1,635557,637260,-,,,ARCH_RS02820,WP_013169791.1,567,ATP-binding cassette domain-containing protein
chromosome,NC_014218.1,637839,641018,+,,ileS,ARCH_RS02825,WP_013169792.1,1059,isoleucine--tRNA ligase
chromosome,NC_014218.1,641019,642536,+,,,ARCH_RS02830,WP_013169793.1,505,bifunctional folylpolyglutamate synthase/dihydrofolate synthase
chromosome,NC_014218.1,642536,642952,+,,ndk,ARCH_RS02835,WP_013169794.1,138,nucleoside-diphosphate kinase
chromosome,NC_014218.1,642964,643560,+,,dhaL,ARCH_RS02840,WP_041640715.1,198,dihydroxyacetone kinase subunit DhaL
chromosome,NC_014218.1,643566,647120,+,,smc,ARCH_RS02845,WP_013169796.1,1184,chromosome segregation protein SMC
chromosome,NC_014218.1,647184,647522,+,,,ARCH_RS02850,WP_013169797.1,112,hypothetical protein
chromosome,NC_014218.1,647569,648756,+,,ftsY,ARCH_RS02855,WP_013169798.1,395,signal recognition particle-docking protein FtsY
chromosome,NC_014218.1,648808,650349,+,,ffh,ARCH_RS02860,WP_013169799.1,513,signal recognition particle protein
chromosome,NC_014218.1,650407,651438,+,,,ARCH_RS02865,WP_049765809.1,343,amidohydrolase family protein
chromosome,NC_014218.1,651539,651928,-,,,ARCH_RS02870,WP_013169801.1,129,hypothetical protein
chromosome,NC_014218.1,651928,652488,-,,,ARCH_RS09310,WP_013169802.1,186,phospholipase A(2)
chromosome,NC_014218.1,654702,655646,-,,,ARCH_RS02885,WP_013169804.1,314,cation diffusion facilitator family transporter
chromosome,NC_014218.1,655929,656372,+,,rpsP,ARCH_RS02890,WP_261974472.1,147,30S ribosomal protein S16
chromosome,NC_014218.1,656372,656608,+,,,ARCH_RS02895,WP_013169806.1,78,RNA-binding protein
chromosome,NC_014218.1,656675,657208,+,,rimM,ARCH_RS02900,WP_013169807.1,177,ribosome maturation factor RimM
chromosome,NC_014218.1,657210,658520,+,,trmD,ARCH_RS02905,WP_013169808.1,436,tRNA (guanosine(37)-N1)-methyltransferase TrmD
chromosome,NC_014218.1,658652,659005,+,,rplS,ARCH_RS02910,WP_013169809.1,117,50S ribosomal protein L19
chromosome,NC_014218.1,659194,660024,+,,lepB,ARCH_RS02915,WP_013169810.1,276,signal peptidase I
chromosome,NC_014218.1,660031,660705,+,,,ARCH_RS02920,WP_013169811.1,224,ribonuclease HII
chromosome,NC_014218.1,660718,661029,+,,,ARCH_RS02925,WP_013169812.1,103,DUF2469 domain-containing protein
chromosome,NC_014218.1,661144,661515,+,,,ARCH_RS02930,WP_013169813.1,123,YraN family protein
chromosome,NC_014218.1,661512,663026,+,,,ARCH_RS02935,WP_013169814.1,504,YifB family Mg chelatase-like AAA ATPase
chromosome,NC_014218.1,663026,664180,+,,dprA,ARCH_RS02940,WP_013169815.1,384,DNA-processing protein DprA
chromosome,NC_014218.1,664177,665118,+,,,ARCH_RS02945,WP_013169816.1,313,tyrosine recombinase XerC
chromosome,NC_014218.1,665375,667297,+,,,ARCH_RS02950,WP_013169817.1,640,S8 family serine peptidase
chromosome,NC_014218.1,667320,667859,+,,,ARCH_RS02955,WP_013169818.1,179,hypothetical protein
chromosome,NC_014218.1,667964,668533,-,,,ARCH_RS02960,WP_049765812.1,189,M23 family metallopeptidase
chromosome,NC_014218.1,668865,669680,+,,rpsB,ARCH_RS02965,WP_013169820.1,271,30S ribosomal protein S2
chromosome,NC_014218.1,669711,670577,+,,tsf,ARCH_RS02970,WP_013169821.1,288,translation elongation factor Ts
chromosome,NC_014218.1,670808,671569,+,,,ARCH_RS02975,WP_013169822.1,253,electron transfer flavoprotein subunit alpha
chromosome,NC_014218.1,671584,672468,+,,,ARCH_RS02980,WP_013169823.1,294,electron transfer flavoprotein subunit alpha/FixB family protein
chromosome,NC_014218.1,672478,673779,+,,,ARCH_RS02985,WP_013169824.1,433,FAD-dependent oxidoreductase
chromosome,NC_014218.1,673779,674081,+,,,ARCH_RS02990,WP_013169825.1,100,4Fe-4S dicluster domain-containing protein
chromosome,NC_014218.1,674462,675889,-,,,ARCH_RS02995,WP_013169826.1,475,amino acid permease
chromosome,NC_014218.1,676063,677604,-,,,ARCH_RS03000,WP_013169827.1,513,MFS transporter
chromosome,NC_014218.1,677637,677975,-,,,ARCH_RS03005,WP_181461391.1,112,helix-turn-helix domain-containing protein
chromosome,NC_014218.1,678121,678366,+,,,ARCH_RS03010,WP_041640328.1,81,helix-turn-helix domain-containing protein
chromosome,NC_014218.1,678414,678719,-,,,ARCH_RS03015,WP_041640329.1,101,hypothetical protein
chromosome,NC_014218.1,678893,679237,+,,,ARCH_RS03020,WP_013169830.1,114,hypothetical protein
chromosome,NC_014218.1,679476,680099,+,,,ARCH_RS03025,WP_145961617.1,207,hypothetical protein
chromosome,NC_014218.1,680338,680595,+,,,ARCH_RS09875,WP_138975064.1,85,hypothetical protein
chromosome,NC_014218.1,680952,681413,-,,,ARCH_RS09890,WP_138975065.1,153,DDE-type integrase/transposase/recombinase
chromosome,NC_014218.1,681569,681898,-,,,ARCH_RS03040,WP_081440746.1,109,transposase
chromosome,NC_014218.1,681922,682509,-,,,ARCH_RS09895,WP_138975066.1,195,hypothetical protein
chromosome,NC_014218.1,682699,683082,+,,,ARCH_RS03045,WP_013169833.1,127,RNA-binding S4 domain-containing protein
chromosome,NC_014218.1,683119,683859,+,,pyrH,ARCH_RS03050,WP_013169834.1,246,UMP kinase
chromosome,NC_014218.1,683869,684426,+,,frr,ARCH_RS03055,WP_013169835.1,185,ribosome recycling factor
chromosome,NC_014218.1,684429,685322,+,,,ARCH_RS03060,WP_013169836.1,297,phosphatidate cytidylyltransferase
chromosome,NC_014218.1,685360,686640,+,,rlmN,ARCH_RS03065,WP_013169837.1,426,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN
chromosome,NC_014218.1,686640,687191,+,,,ARCH_RS03070,WP_013169838.1,183,DivIVA domain-containing protein
chromosome,NC_014218.1,687191,688414,+,,dxr,ARCH_RS03075,WP_013169839.1,407,1-deoxy-D-xylulose-5-phosphate reductoisomerase
chromosome,NC_014218.1,688430,689671,+,,,ARCH_RS03080,WP_013169840.1,413,site-2 protease family protein
chromosome,NC_014218.1,689707,690861,+,,ispG,ARCH_RS03085,WP_041640330.1,384,flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase
chromosome,NC_014218.1,690863,691714,+,,,ARCH_RS03090,WP_013169842.1,283,GNAT family N-acetyltransferase
chromosome,NC_014218.1,691811,693598,+,,,ARCH_RS03095,WP_013169843.1,595,proline--tRNA ligase
chromosome,NC_014218.1,693866,694741,-,,,ARCH_RS03100,WP_013169844.1,291,hypothetical protein
chromosome,NC_014218.1,694845,695315,+,,,ARCH_RS03105,WP_013169845.1,156,ribosome maturation factor RimP
chromosome,NC_014218.1,695315,696292,+,,nusA,ARCH_RS03110,WP_013169846.1,325,transcription termination factor NusA
chromosome,NC_014218.1,696388,696711,+,,,ARCH_RS03115,WP_111724911.1,107,YlxR family protein
chromosome,NC_014218.1,696826,699741,+,,infB,ARCH_RS03120,WP_013169848.1,971,translation initiation factor IF-2
chromosome,NC_014218.1,699758,700246,+,,rbfA,ARCH_RS03125,WP_013169849.1,162,30S ribosome-binding factor RbfA
chromosome,NC_014218.1,700247,701272,+,,truB,ARCH_RS03130,WP_111724910.1,341,tRNA pseudouridine(55) synthase TruB
chromosome,NC_014218.1,701437,703320,+,,,ARCH_RS03135,WP_013169851.1,627,LPXTG cell wall anchor domain-containing protein
chromosome,NC_014218.1,703482,703976,+,,,ARCH_RS03140,WP_138975072.1,164,hypothetical protein
chromosome,NC_014218.1,703976,704428,+,,,ARCH_RS03145,WP_041640333.1,150,hypothetical protein
chromosome,NC_014218.1,704542,704967,+,,,ARCH_RS03150,WP_013169852.1,141,peptidase inhibitor family I36 protein
chromosome,NC_014218.1,704976,705941,+,,,ARCH_RS03155,WP_013169853.1,321,hypothetical protein
chromosome,NC_014218.1,706092,706484,+,,,ARCH_RS03160,WP_261974474.1,130,peptidase inhibitor family I36 protein
chromosome,NC_014218.1,706515,707462,+,,,ARCH_RS03165,WP_013169855.1,315,hypothetical protein
chromosome,NC_014218.1,707579,708706,+,,,ARCH_RS03170,WP_187286516.1,375,peptidoglycan-binding protein
chromosome,NC_014218.1,708703,709368,+,,,ARCH_RS03175,WP_013169857.1,221,ABC transporter ATP-binding protein
chromosome,NC_014218.1,709385,710608,+,,,ARCH_RS03180,WP_041640336.1,407,ABC transporter permease
chromosome,NC_014218.1,710790,710972,+,,,ARCH_RS03185,WP_041640337.1,60,hypothetical protein
chromosome,NC_014218.1,710976,711971,+,,,ARCH_RS03190,WP_013169859.1,331,bifunctional riboflavin kinase/FAD synthetase
chromosome,NC_014218.1,711996,712160,+,,,ARCH_RS10095,WP_013169860.1,54,ABC transporter family protein
chromosome,NC_014218.1,712950,716084,+,,,ARCH_RS09315,WP_013169861.1,1044,HtaA domain-containing protein
chromosome,NC_014218.1,716178,717254,+,,,ARCH_RS03205,WP_013169862.1,358,ABC transporter substrate-binding protein
chromosome,NC_014218.1,717258,718322,+,,,ARCH_RS03210,WP_013169863.1,354,iron ABC transporter permease
chromosome,NC_014218.1,718319,719098,+,,,ARCH_RS03215,WP_013169864.1,259,heme ABC transporter ATP-binding protein
chromosome,NC_014218.1,719265,719534,+,,rpsO,ARCH_RS03220,WP_013169865.1,89,30S ribosomal protein S15
chromosome,NC_014218.1,719845,722226,+,,,ARCH_RS03225,WP_041640339.1,793,polyribonucleotide nucleotidyltransferase
chromosome,NC_014218.1,722349,723554,+,,,ARCH_RS03230,WP_013169867.1,401,MFS transporter
chromosome,NC_014218.1,723590,723883,+,,,ARCH_RS09900,WP_138975084.1,97,insulinase family protein
chromosome,NC_014218.1,723880,724911,+,,,ARCH_RS03235,WP_138975085.1,343,insulinase family protein
chromosome,NC_014218.1,725080,725661,-,,,ARCH_RS03240,WP_013169868.1,193,hypothetical protein
chromosome,NC_014218.1,725750,727423,+,,,ARCH_RS03245,WP_013169869.1,557,ribonuclease J
chromosome,NC_014218.1,727578,728702,-,,,ARCH_RS03250,WP_013169870.1,374,ABC transporter ATP-binding protein
chromosome,NC_014218.1,728794,730584,-,,,ARCH_RS03255,WP_013169871.1,596,iron ABC transporter permease
chromosome,NC_014218.1,730618,731670,-,,,ARCH_RS03260,WP_013169872.1,350,ABC transporter substrate-binding protein
chromosome,NC_014218.1,732138,732824,-,,,ARCH_RS03265,WP_013169873.1,228,response regulator
chromosome,NC_014218.1,732843,733616,-,,,ARCH_RS03270,WP_013169874.1,257,HAMP domain-containing histidine kinase
chromosome,NC_014218.1,733715,734623,-,,,ARCH_RS03275,WP_013169875.1,302,2-hydroxyacid dehydrogenase
chromosome,NC_014218.1,734875,737289,+,,,ARCH_RS03280,WP_111724966.1,804,DNA translocase FtsK
chromosome,NC_014218.1,737344,737946,+,,pgsA,ARCH_RS03285,WP_258399713.1,200,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
chromosome,NC_014218.1,737953,738432,+,,,ARCH_RS03290,WP_013169878.1,159,CinA family protein
chromosome,NC_014218.1,738628,738981,+,,,ARCH_RS03295,WP_223804438.1,117,helix-turn-helix domain-containing protein
chromosome,NC_014218.1,739513,740559,+,,recA,ARCH_RS03300,WP_013169881.1,348,recombinase RecA
chromosome,NC_014218.1,740648,741235,+,,,ARCH_RS03305,WP_013169882.1,195,recombination regulator RecX
chromosome,NC_014218.1,741332,742876,+,,miaB,ARCH_RS03310,WP_013169883.1,514,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB
chromosome,NC_014218.1,742883,743824,+,,miaA,ARCH_RS03315,WP_111724965.1,313,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA
chromosome,NC_014218.1,743796,744428,-,,,ARCH_RS03320,WP_013169885.1,210,methyltransferase
chromosome,NC_014218.1,744458,746038,+,,hflX,ARCH_RS03325,WP_013169886.1,526,GTPase HflX
chromosome,NC_014218.1,746031,747974,+,,,ARCH_RS03330,WP_013169887.1,647,ATP-dependent DNA helicase
chromosome,NC_014218.1,747984,748682,-,,lexA,ARCH_RS03335,WP_041640764.1,232,transcriptional repressor LexA
chromosome,NC_014218.1,749274,749519,+,,,ARCH_RS10100,WP_187286517.1,81,LysM peptidoglycan-binding domain-containing protein
chromosome,NC_014218.1,749572,750048,+,,nrdR,ARCH_RS03345,WP_041640342.1,158,transcriptional regulator NrdR
chromosome,NC_014218.1,750142,752181,-,,,ARCH_RS03350,WP_013169891.1,679,AMP-binding protein
chromosome,NC_014218.1,752279,754534,-,,,ARCH_RS03355,WP_013169892.1,751,AAA family ATPase
chromosome,NC_014218.1,754692,755714,+,,,ARCH_RS03360,WP_013169893.1,340,PAC2 family protein
chromosome,NC_014218.1,755711,756532,-,,,ARCH_RS03365,WP_013169894.1,273,fused MFS/spermidine synthase
chromosome,NC_014218.1,756593,757819,+,,dinB,ARCH_RS03370,WP_013169895.1,408,DNA polymerase IV
chromosome,NC_014218.1,757882,758277,+,,,ARCH_RS03375,WP_013169896.1,131,DUF3040 domain-containing protein
chromosome,NC_014218.1,758753,759184,+,,mraZ,ARCH_RS03380,WP_013169897.1,143,division/cell wall cluster transcriptional repressor MraZ
chromosome,NC_014218.1,759299,760309,+,,rsmH,ARCH_RS03385,WP_013169898.1,336,16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH
chromosome,NC_014218.1,760306,760704,+,,,ARCH_RS03390,WP_013169899.1,132,hypothetical protein
chromosome,NC_014218.1,760793,762610,+,,,ARCH_RS03395,WP_111724908.1,605,penicillin-binding protein 2
chromosome,NC_014218.1,762607,764085,+,,,ARCH_RS03400,WP_013169901.1,492,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase"
chromosome,NC_014218.1,764098,765501,+,,,ARCH_RS03405,WP_223804419.1,467,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
chromosome,NC_014218.1,765502,766587,+,,mraY,ARCH_RS03410,WP_013169903.1,361,phospho-N-acetylmuramoyl-pentapeptide-transferase
chromosome,NC_014218.1,766584,768065,+,,murD,ARCH_RS03415,WP_013169904.1,493,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
chromosome,NC_014218.1,768068,769297,+,,,ARCH_RS03420,WP_013169905.1,409,FtsW/RodA/SpoVE family cell cycle protein
chromosome,NC_014218.1,769297,770403,+,,murG,ARCH_RS03425,WP_013169906.1,368,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
chromosome,NC_014218.1,770403,771755,+,,murC,ARCH_RS03430,WP_013169907.1,450,UDP-N-acetylmuramate--L-alanine ligase
chromosome,NC_014218.1,771752,772729,+,,,ARCH_RS03435,WP_013169908.1,325,cell division protein FtsQ/DivIB
chromosome,NC_014218.1,772849,774066,+,,ftsZ,ARCH_RS03440,WP_013169909.1,405,cell division protein FtsZ
chromosome,NC_014218.1,774150,774920,+,,,ARCH_RS03445,WP_013169910.1,256,polyphenol oxidase family protein
chromosome,NC_014218.1,774978,775388,+,,,ARCH_RS03450,WP_013169911.1,136,cell division protein SepF
chromosome,NC_014218.1,775391,775684,+,,,ARCH_RS03455,WP_013169912.1,97,YggT family protein
chromosome,NC_014218.1,775856,776434,+,,,ARCH_RS03460,WP_013169913.1,192,DivIVA domain-containing protein
chromosome,NC_014218.1,776519,777007,+,,lspA,ARCH_RS03465,WP_113722526.1,162,signal peptidase II
chromosome,NC_014218.1,777007,777927,+,,,ARCH_RS03470,WP_013169915.1,306,RluA family pseudouridine synthase
chromosome,NC_014218.1,777979,778167,+,,,ARCH_RS03475,WP_049765814.1,62,GNAT family N-acetyltransferase
chromosome,NC_014218.1,778223,781771,+,,dnaE,ARCH_RS03480,WP_013169916.1,1182,DNA polymerase III subunit alpha
