#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
chromosome,NZ_CP053291.1,517970,518287,-,,,HLG82_RS02530,WP_193327696.1,105,WhiB family transcriptional regulator
chromosome,NZ_CP053291.1,518478,519980,+,,guaB,HLG82_RS02535,WP_193327162.1,500,IMP dehydrogenase
chromosome,NZ_CP053291.1,520218,520958,-,,,HLG82_RS02540,WP_193327163.1,246,exonuclease domain-containing protein
chromosome,NZ_CP053291.1,521074,522186,+,,,HLG82_RS02545,WP_193327164.1,370,GuaB3 family IMP dehydrogenase-related protein
chromosome,NZ_CP053291.1,522290,523675,+,,,HLG82_RS02550,WP_193327165.1,461,class II fumarate hydratase
chromosome,NZ_CP053291.1,523896,524450,+,,,HLG82_RS02555,WP_193327166.1,184,PadR family transcriptional regulator
chromosome,NZ_CP053291.1,524414,525085,+,,,HLG82_RS02560,WP_193327167.1,223,ABC transporter ATP-binding protein
chromosome,NZ_CP053291.1,525082,527265,+,,,HLG82_RS02565,WP_193327168.1,727,ABC transporter permease
chromosome,NZ_CP053291.1,527281,527703,-,,,HLG82_RS02570,WP_038101627.1,140,MULTISPECIES: GNAT family N-acetyltransferase
chromosome,NZ_CP053291.1,527804,528976,-,,,HLG82_RS02575,WP_193327169.1,390,acetate kinase
chromosome,NZ_CP053291.1,528987,530618,-,,pta,HLG82_RS02580,WP_193327170.1,543,phosphate acetyltransferase
chromosome,NZ_CP053291.1,530778,531779,+,,,HLG82_RS02585,WP_193327171.1,333,pseudouridine synthase
chromosome,NZ_CP053291.1,531789,533354,+,,guaA,HLG82_RS02590,WP_193327172.1,521,glutamine-hydrolyzing GMP synthase
chromosome,NZ_CP053291.1,533877,534533,+,,,HLG82_RS02595,WP_193327173.1,218,type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein
chromosome,NZ_CP053291.1,534530,535417,+,,,HLG82_RS02600,WP_193327174.1,295,nucleotidyl transferase AbiEii/AbiGii toxin family protein
chromosome,NZ_CP053291.1,535594,535998,+,,,HLG82_RS02605,WP_193327175.1,134,iron chaperone
chromosome,NZ_CP053291.1,536262,538868,+,,,HLG82_RS02610,WP_193327176.1,868,UvrD-helicase domain-containing protein
chromosome,NZ_CP053291.1,538865,540793,+,,,HLG82_RS02615,WP_193327177.1,642,acyltransferase
chromosome,NZ_CP053291.1,540899,542071,+,,sucC,HLG82_RS02620,WP_193327178.1,390,ADP-forming succinate--CoA ligase subunit beta
chromosome,NZ_CP053291.1,542082,543002,+,,sucD,HLG82_RS02625,WP_193327179.1,306,succinate--CoA ligase subunit alpha
chromosome,NZ_CP053291.1,543079,543429,+,,,HLG82_RS02630,WP_216858958.1,116,GNAT family N-acetyltransferase
chromosome,NZ_CP053291.1,543514,544785,+,,,HLG82_RS02635,WP_193327180.1,423,DUF6350 family protein
chromosome,NZ_CP053291.1,544811,546349,+,,purH,HLG82_RS02640,WP_193327181.1,512,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
chromosome,NZ_CP053291.1,546390,546680,+,,,HLG82_RS02645,WP_193327182.1,96,hypothetical protein
chromosome,NZ_CP053291.1,546749,549022,-,,,HLG82_RS02650,WP_255313923.1,757,6-phosphofructokinase
chromosome,NZ_CP053291.1,549123,550775,+,,pgi,HLG82_RS02655,WP_193327184.1,550,glucose-6-phosphate isomerase
chromosome,NZ_CP053291.1,551090,552331,+,,,HLG82_RS02660,WP_193327185.1,413,trypsin-like serine protease
chromosome,NZ_CP053291.1,552717,553709,+,,,HLG82_RS02665,WP_193327186.1,330,malate dehydrogenase
chromosome,NZ_CP053291.1,553847,554995,-,,,HLG82_RS02670,WP_193327187.1,382,hypothetical protein
chromosome,NZ_CP053291.1,555293,555835,+,,,HLG82_RS02675,WP_255313924.1,180,sugar O-acetyltransferase
chromosome,NZ_CP053291.1,556113,557480,+,,,HLG82_RS02680,WP_193327189.1,455,MFS transporter
chromosome,NZ_CP053291.1,557494,558495,+,,aes,HLG82_RS02685,WP_193327190.1,333,acetyl esterase
chromosome,NZ_CP053291.1,558476,559609,+,,caiA,HLG82_RS02690,WP_193327191.1,377,crotonobetainyl-CoA dehydrogenase
chromosome,NZ_CP053291.1,559632,560840,+,,caiB,HLG82_RS02695,WP_193327192.1,402,L-carnitine CoA-transferase
chromosome,NZ_CP053291.1,560875,562398,+,,,HLG82_RS02700,WP_193327193.1,507,AMP-binding protein
chromosome,NZ_CP053291.1,562421,563299,+,,,HLG82_RS02705,WP_193327194.1,292,MaoC/PaaZ C-terminal domain-containing protein
chromosome,NZ_CP053291.1,563344,564672,+,,,HLG82_RS02710,WP_193327195.1,442,MFS transporter
chromosome,NZ_CP053291.1,564672,565283,+,,,HLG82_RS02715,WP_193327196.1,203,MBL fold metallo-hydrolase
chromosome,NZ_CP053291.1,565260,565928,-,,,HLG82_RS02720,WP_193327197.1,222,TetR/AcrR family transcriptional regulator
chromosome,NZ_CP053291.1,566070,566831,+,,,HLG82_RS02725,WP_193327198.1,253,electron transfer flavoprotein beta subunit/FixA family protein
chromosome,NZ_CP053291.1,566844,567686,+,,,HLG82_RS02730,WP_193327199.1,280,electron transfer flavoprotein subunit alpha/FixB family protein
chromosome,NZ_CP053291.1,567689,568981,+,,,HLG82_RS02735,WP_193327200.1,430,FAD-dependent oxidoreductase
chromosome,NZ_CP053291.1,568983,569276,+,,,HLG82_RS02740,WP_193327201.1,97,4Fe-4S dicluster domain-containing protein
chromosome,NZ_CP053291.1,569523,572396,-,,,HLG82_RS02745,WP_193327202.1,957,exo-alpha-sialidase
chromosome,NZ_CP053291.1,572825,573697,+,,,HLG82_RS02750,WP_193327203.1,290,hypothetical protein
chromosome,NZ_CP053291.1,573678,575459,+,,,HLG82_RS02755,WP_193327204.1,593,ATP-grasp domain-containing protein
chromosome,NZ_CP053291.1,575462,577051,+,,,HLG82_RS02760,WP_193327205.1,529,acyl-CoA carboxylase subunit beta
chromosome,NZ_CP053291.1,577068,586142,+,,,HLG82_RS02765,WP_193327206.1,3024,DUF1729 domain-containing protein
chromosome,NZ_CP053291.1,586132,586584,+,,,HLG82_RS02770,WP_193327207.1,150,holo-ACP synthase
chromosome,NZ_CP053291.1,586581,587144,+,,,HLG82_RS02775,WP_193327208.1,187,biotin transporter BioY
chromosome,NZ_CP053291.1,587231,588079,+,,purU,HLG82_RS02780,WP_193327209.1,282,formyltetrahydrofolate deformylase
chromosome,NZ_CP053291.1,588315,589601,+,,,HLG82_RS02785,WP_193327210.1,428,serine hydroxymethyltransferase
chromosome,NZ_CP053291.1,589604,590467,+,,,HLG82_RS02790,WP_216858959.1,287,bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase
chromosome,NZ_CP053291.1,590565,591401,+,,,HLG82_RS02795,WP_193327212.1,278,exodeoxyribonuclease III
chromosome,NZ_CP053291.1,591410,592681,+,,,HLG82_RS02800,WP_193327213.1,423,YihY/virulence factor BrkB family protein
chromosome,NZ_CP053291.1,592678,593757,+,,,HLG82_RS02805,WP_193327214.1,359,sugar phosphate nucleotidyltransferase
chromosome,NZ_CP053291.1,593928,595019,+,,,HLG82_RS02810,WP_193327215.1,363,BMP family ABC transporter substrate-binding protein
chromosome,NZ_CP053291.1,595104,596648,+,,,HLG82_RS02815,WP_193327216.1,514,ABC transporter ATP-binding protein
chromosome,NZ_CP053291.1,596696,597964,+,,,HLG82_RS02820,WP_246462451.1,422,ABC transporter permease
chromosome,NZ_CP053291.1,597967,599283,+,,,HLG82_RS02825,WP_193327218.1,438,ABC transporter permease
chromosome,NZ_CP053291.1,599283,599720,+,,,HLG82_RS02830,WP_193327219.1,145,cytidine deaminase
chromosome,NZ_CP053291.1,599736,601022,+,,,HLG82_RS02835,WP_193327220.1,428,thymidine phosphorylase
chromosome,NZ_CP053291.1,601022,601735,+,,,HLG82_RS02840,WP_193327221.1,237,hypothetical protein
chromosome,NZ_CP053291.1,601744,602397,+,,deoC,HLG82_RS02845,WP_193327222.1,217,deoxyribose-phosphate aldolase
chromosome,NZ_CP053291.1,602642,604324,-,,,HLG82_RS02850,WP_193327223.1,560,phospho-sugar mutase
chromosome,NZ_CP053291.1,604325,605131,-,,,HLG82_RS02855,WP_193327224.1,268,purine-nucleoside phosphorylase
chromosome,NZ_CP053291.1,605336,606112,+,,,HLG82_RS02860,WP_193327225.1,258,TIGR00730 family Rossman fold protein
chromosome,NZ_CP053291.1,606223,606393,+,,,HLG82_RS02865,WP_193327226.1,56,DUF3117 domain-containing protein
chromosome,NZ_CP053291.1,606390,607019,-,,,HLG82_RS02870,WP_193327227.1,209,class I SAM-dependent methyltransferase
chromosome,NZ_CP053291.1,607115,608248,-,,,HLG82_RS02875,WP_193327228.1,377,Mrp/NBP35 family ATP-binding protein
chromosome,NZ_CP053291.1,608268,608828,-,,,HLG82_RS02880,WP_193327229.1,186,DUF1003 domain-containing protein
chromosome,NZ_CP053291.1,608821,610179,-,,,HLG82_RS02885,WP_193327230.1,452,CBS domain-containing protein
chromosome,NZ_CP053291.1,610259,611740,-,,,HLG82_RS02890,WP_193327231.1,493,aminopeptidase P family protein
chromosome,NZ_CP053291.1,611823,612674,+,,,HLG82_RS02895,WP_193327232.1,283,PHP domain-containing protein
chromosome,NZ_CP053291.1,612671,613288,+,,,HLG82_RS02900,WP_193327233.1,205,MarC family protein
chromosome,NZ_CP053291.1,613384,614985,-,,,HLG82_RS02905,WP_255313925.1,533,DEAD/DEAH box helicase
chromosome,NZ_CP053291.1,615251,615472,-,,,HLG82_RS02910,WP_193327234.1,73,DUF3107 domain-containing protein
chromosome,NZ_CP053291.1,615593,618700,+,,,HLG82_RS02915,WP_193327235.1,1035,ATP-dependent helicase
chromosome,NZ_CP053291.1,618697,622152,+,,,HLG82_RS02920,WP_193327236.1,1151,DEAD/DEAH box helicase
chromosome,NZ_CP053291.1,622469,623185,+,,,HLG82_RS02925,WP_193327237.1,238,hypothetical protein
chromosome,NZ_CP053291.1,623312,623587,+,,,HLG82_RS02930,WP_193327238.1,91,hypothetical protein
chromosome,NZ_CP053291.1,623693,624163,+,,,HLG82_RS02935,WP_193327239.1,156,hypothetical protein
chromosome,NZ_CP053291.1,624188,624310,+,,,HLG82_RS10465,WP_255313926.1,40,hypothetical protein
chromosome,NZ_CP053291.1,624390,625382,-,,,HLG82_RS02940,WP_193327240.1,330,phosphotransferase
chromosome,NZ_CP053291.1,625541,626806,+,,,HLG82_RS02945,WP_193327241.1,421,"ATPase, T2SS/T4P/T4SS family"
chromosome,NZ_CP053291.1,626794,627618,+,,,HLG82_RS02950,WP_193327242.1,274,type II secretion system F family protein
chromosome,NZ_CP053291.1,627611,628477,+,,,HLG82_RS02955,WP_193327243.1,288,type II secretion system F family protein
chromosome,NZ_CP053291.1,628529,628720,+,,,HLG82_RS02960,WP_193327244.1,63,hypothetical protein
chromosome,NZ_CP053291.1,628692,629075,+,,,HLG82_RS02965,WP_193327245.1,127,hypothetical protein
chromosome,NZ_CP053291.1,629059,629517,+,,,HLG82_RS02970,WP_193327246.1,152,hypothetical protein
chromosome,NZ_CP053291.1,629514,630005,+,,,HLG82_RS02975,WP_193327247.1,163,hypothetical protein
chromosome,NZ_CP053291.1,630015,631142,+,,prfB,HLG82_RS02980,WP_193327248.1,375,peptide chain release factor 2
chromosome,NZ_CP053291.1,631229,631921,+,,ftsE,HLG82_RS02985,WP_193327249.1,230,cell division ATP-binding protein FtsE
chromosome,NZ_CP053291.1,631918,632826,+,,ftsX,HLG82_RS02990,WP_193327250.1,302,permease-like cell division protein FtsX
chromosome,NZ_CP053291.1,632835,634187,+,,,HLG82_RS02995,WP_246462264.1,450,peptidoglycan DD-metalloendopeptidase family protein
chromosome,NZ_CP053291.1,634259,634792,+,,smpB,HLG82_RS03000,WP_193327251.1,177,SsrA-binding protein SmpB
chromosome,NZ_CP053291.1,634879,635640,+,,,HLG82_RS03005,WP_193327252.1,253,HAD-IIA family hydrolase
chromosome,NZ_CP053291.1,635699,636826,-,,,HLG82_RS03010,WP_193327253.1,375,LD-carboxypeptidase
chromosome,NZ_CP053291.1,636914,637483,+,,,HLG82_RS03015,WP_193327254.1,189,adenylate kinase
chromosome,NZ_CP053291.1,638373,639557,-,,,HLG82_RS03025,WP_193327255.1,394,MFS transporter
chromosome,NZ_CP053291.1,640196,640423,+,,,HLG82_RS10470,WP_255313927.1,75,"ribbon-helix-helix protein, CopG family"
chromosome,NZ_CP053291.1,640504,640635,-,,,HLG82_RS10475,WP_255313928.1,43,hypothetical protein
chromosome,NZ_CP053291.1,640708,642186,-,,,HLG82_RS10410,WP_197550772.1,492,hypothetical protein
chromosome,NZ_CP053291.1,642290,642817,+,,,HLG82_RS03040,WP_193327257.1,175,GNAT family N-acetyltransferase
chromosome,NZ_CP053291.1,643090,644697,+,,,HLG82_RS03045,WP_193327258.1,535,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
chromosome,NZ_CP053291.1,644694,646112,+,,,HLG82_RS03050,WP_255313929.1,472,MFS transporter
chromosome,NZ_CP053291.1,646109,646852,+,,thiM,HLG82_RS03055,WP_193327260.1,247,hydroxyethylthiazole kinase
chromosome,NZ_CP053291.1,646849,647493,+,,,HLG82_RS03060,WP_193327261.1,214,thiamine phosphate synthase
chromosome,NZ_CP053291.1,647865,648197,-,,,HLG82_RS03065,WP_193327262.1,110,hypothetical protein
chromosome,NZ_CP053291.1,648454,648612,-,,,HLG82_RS03070,WP_193327263.1,52,hypothetical protein
chromosome,NZ_CP053291.1,648638,649720,+,,,HLG82_RS03075,WP_193327264.1,360,Zn-dependent hydrolase
chromosome,NZ_CP053291.1,649717,650190,-,,,HLG82_RS03080,WP_193327265.1,157,DUF456 domain-containing protein
chromosome,NZ_CP053291.1,655905,656333,-,,,HLG82_RS03100,WP_193327266.1,142,hypothetical protein
chromosome,NZ_CP053291.1,656992,657282,-,,,HLG82_RS03105,WP_193327267.1,96,hypothetical protein
chromosome,NZ_CP053291.1,657517,657885,-,,,HLG82_RS03110,WP_193327268.1,122,DUF4300 family protein
chromosome,NZ_CP053291.1,657949,659148,-,,,HLG82_RS03115,WP_193326143.1,399,IS110 family transposase
chromosome,NZ_CP053291.1,659583,659894,-,,,HLG82_RS03120,WP_193327269.1,103,hypothetical protein
chromosome,NZ_CP053291.1,660020,660289,-,,,HLG82_RS03125,WP_193327270.1,89,hypothetical protein
chromosome,NZ_CP053291.1,660597,660854,+,,,HLG82_RS03130,WP_193327271.1,85,hypothetical protein
chromosome,NZ_CP053291.1,660858,661265,+,,,HLG82_RS03135,WP_193327272.1,135,hypothetical protein
chromosome,NZ_CP053291.1,661192,661887,+,,,HLG82_RS03140,WP_193327273.1,231,HAMP domain-containing histidine kinase
chromosome,NZ_CP053291.1,661897,662526,+,,,HLG82_RS03145,WP_216858961.1,209,response regulator transcription factor
chromosome,NZ_CP053291.1,662784,667640,+,,,HLG82_RS03150,WP_193327274.1,1618,S8 family serine peptidase
chromosome,NZ_CP053291.1,667707,668483,-,,,HLG82_RS03155,WP_193327275.1,258,hypothetical protein
chromosome,NZ_CP053291.1,668531,668962,-,,,HLG82_RS03160,WP_255313930.1,143,GNAT family N-acetyltransferase
chromosome,NZ_CP053291.1,669046,669516,-,,,HLG82_RS03165,WP_193327277.1,156,GNAT family N-acetyltransferase
chromosome,NZ_CP053291.1,669574,670323,+,,,HLG82_RS03170,WP_193327278.1,249,nitroreductase family protein
chromosome,NZ_CP053291.1,670462,670701,+,,,HLG82_RS03175,WP_193327279.1,79,hypothetical protein
chromosome,NZ_CP053291.1,670695,671120,+,,,HLG82_RS03180,WP_193327280.1,141,hypothetical protein
chromosome,NZ_CP053291.1,671191,671610,+,,,HLG82_RS03185,WP_193327281.1,139,5\\'-nucleotidase C-terminal domain-containing protein
chromosome,NZ_CP053291.1,671639,671977,+,,,HLG82_RS03190,WP_193327282.1,112,5\\'-nucleotidase C-terminal domain-containing protein
chromosome,NZ_CP053291.1,671980,672372,-,,,HLG82_RS10480,WP_255313931.1,130,hypothetical protein
chromosome,NZ_CP053291.1,672371,673195,+,,nadE,HLG82_RS03200,WP_193327284.1,274,ammonia-dependent NAD(+) synthetase
chromosome,NZ_CP053291.1,673204,673845,-,,,HLG82_RS03205,WP_193327285.1,213,SatD family protein
chromosome,NZ_CP053291.1,673883,674278,+,,,HLG82_RS03210,WP_216858962.1,131,hypothetical protein
chromosome,NZ_CP053291.1,674414,675952,+,,,HLG82_RS03215,WP_193327701.1,512,transporter
chromosome,NZ_CP053291.1,676150,676431,+,,,HLG82_RS03220,WP_193327286.1,93,HU family DNA-binding protein
chromosome,NZ_CP053291.1,677056,678066,+,,,HLG82_RS03225,WP_193326020.1,336,IS30 family transposase
chromosome,NZ_CP053291.1,678301,678666,+,,,HLG82_RS03230,WP_193327287.1,121,DUF3039 domain-containing protein
chromosome,NZ_CP053291.1,678663,680441,+,,,HLG82_RS03235,WP_193327288.1,592,DEAD/DEAH box helicase
chromosome,NZ_CP053291.1,680491,681846,-,,,HLG82_RS03240,WP_193327289.1,451,nicotinate phosphoribosyltransferase
chromosome,NZ_CP053291.1,681953,682237,+,,clpS,HLG82_RS03245,WP_193327290.1,94,ATP-dependent Clp protease adapter ClpS
chromosome,NZ_CP053291.1,682234,682908,+,,,HLG82_RS03250,WP_193327291.1,224,DUF2017 family protein
chromosome,NZ_CP053291.1,682919,683737,+,,murI,HLG82_RS03255,WP_193327292.1,272,glutamate racemase
chromosome,NZ_CP053291.1,683734,684531,+,,,HLG82_RS03260,WP_193327293.1,265,MBL fold metallo-hydrolase
chromosome,NZ_CP053291.1,684620,685378,+,,rph,HLG82_RS03265,WP_193327702.1,252,ribonuclease PH
chromosome,NZ_CP053291.1,685375,685971,+,,rdgB,HLG82_RS03270,WP_193327294.1,198,RdgB/HAM1 family non-canonical purine NTP pyrophosphatase
chromosome,NZ_CP053291.1,686242,686772,-,,,HLG82_RS03275,WP_193327295.1,176,DUF4916 domain-containing protein
chromosome,NZ_CP053291.1,686892,687212,+,,,HLG82_RS03280,WP_193327296.1,106,hypothetical protein
chromosome,NZ_CP053291.1,687235,687723,+,,,HLG82_RS03285,WP_193327297.1,162,peroxiredoxin
chromosome,NZ_CP053291.1,688313,690112,-,,,HLG82_RS03295,WP_255313932.1,599,AMP-binding protein
chromosome,NZ_CP053291.1,690267,691034,+,,,HLG82_RS03300,WP_193327298.1,255,fumarylacetoacetate hydrolase family protein
chromosome,NZ_CP053291.1,691119,692276,-,,,HLG82_RS03305,WP_193327299.1,385,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
chromosome,NZ_CP053291.1,692311,693810,+,,gltX,HLG82_RS03310,WP_193327300.1,499,glutamate--tRNA ligase
chromosome,NZ_CP053291.1,693924,695069,-,,,HLG82_RS03315,WP_193327301.1,381,hypothetical protein
chromosome,NZ_CP053291.1,695072,695686,-,,,HLG82_RS03320,WP_193327302.1,204,DUF624 domain-containing protein
chromosome,NZ_CP053291.1,695683,696711,-,,,HLG82_RS03325,WP_193327303.1,342,LacI family transcriptional regulator
chromosome,NZ_CP053291.1,696764,697684,-,,,HLG82_RS03330,WP_193327304.1,306,carbohydrate ABC transporter permease
chromosome,NZ_CP053291.1,697681,698526,-,,,HLG82_RS03335,WP_193327305.1,281,sugar ABC transporter permease
chromosome,NZ_CP053291.1,698583,699917,-,,,HLG82_RS03340,WP_193327306.1,444,ABC transporter substrate-binding protein
chromosome,NZ_CP053291.1,700789,701799,-,,,HLG82_RS03360,WP_193326020.1,336,IS30 family transposase
chromosome,NZ_CP053291.1,702352,704382,-,,,HLG82_RS03365,WP_193327307.1,676,M3 family metallopeptidase
chromosome,NZ_CP053291.1,704486,705430,+,,,HLG82_RS03370,WP_193327308.1,314,GRP family sugar transporter
chromosome,NZ_CP053291.1,705512,705943,+,,,HLG82_RS03375,WP_193327309.1,143,hypothetical protein
chromosome,NZ_CP053291.1,706020,706838,-,,,HLG82_RS03380,WP_193327310.1,272,LD-carboxypeptidase
chromosome,NZ_CP053291.1,706846,707991,-,,,HLG82_RS03385,WP_193327311.1,381,glycosyltransferase family 4 protein
chromosome,NZ_CP053291.1,708013,708738,-,,,HLG82_RS03390,WP_193327312.1,241,IclR family transcriptional regulator
chromosome,NZ_CP053291.1,708809,710221,+,,leuC,HLG82_RS03395,WP_193327313.1,470,3-isopropylmalate dehydratase large subunit
chromosome,NZ_CP053291.1,710225,710881,+,,leuD,HLG82_RS03400,WP_193327314.1,218,3-isopropylmalate dehydratase small subunit
chromosome,NZ_CP053291.1,711105,712571,-,,,HLG82_RS03405,WP_193327315.1,488,C69 family dipeptidase
chromosome,NZ_CP053291.1,712661,713260,-,,,HLG82_RS03410,WP_193327316.1,199,DUF421 domain-containing protein
chromosome,NZ_CP053291.1,713366,714685,+,,murA,HLG82_RS03415,WP_193327317.1,439,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
chromosome,NZ_CP053291.1,714753,715400,-,,,HLG82_RS03420,WP_193327318.1,215,hypothetical protein
chromosome,NZ_CP053291.1,715482,716591,+,,,HLG82_RS03425,WP_193327319.1,369,D-alanine--D-alanine ligase
chromosome,NZ_CP053291.1,716762,717304,+,,,HLG82_RS03430,WP_193327320.1,180,NAD(P)H-dependent oxidoreductase
chromosome,NZ_CP053291.1,717365,718330,+,,thiL,HLG82_RS03435,WP_193327321.1,321,thiamine-phosphate kinase
chromosome,NZ_CP053291.1,718428,719291,-,,,HLG82_RS03440,WP_193327322.1,287,Cof-type HAD-IIB family hydrolase
chromosome,NZ_CP053291.1,719640,719831,-,,rpmB,HLG82_RS03445,WP_024964738.1,63,MULTISPECIES: 50S ribosomal protein L28
chromosome,NZ_CP053291.1,720023,722245,+,,,HLG82_RS03450,WP_193327323.1,740,ATP-dependent DNA helicase RecG
chromosome,NZ_CP053291.1,722245,722814,+,,,HLG82_RS03455,WP_193327324.1,189,RsmD family RNA methyltransferase
chromosome,NZ_CP053291.1,722811,723284,+,,coaD,HLG82_RS03460,WP_193327325.1,157,pantetheine-phosphate adenylyltransferase
chromosome,NZ_CP053291.1,723281,723784,+,,,HLG82_RS03465,WP_193327326.1,167,hypothetical protein
chromosome,NZ_CP053291.1,723785,724369,+,,,HLG82_RS03470,WP_193327327.1,194,YceD family protein
chromosome,NZ_CP053291.1,724362,725048,+,,rnc,HLG82_RS03475,WP_193327328.1,228,ribonuclease III
chromosome,NZ_CP053291.1,725048,725920,+,,mutM,HLG82_RS03480,WP_193327329.1,290,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase
chromosome,NZ_CP053291.1,725991,726614,+,,,HLG82_RS03485,WP_193327704.1,207,response regulator transcription factor
chromosome,NZ_CP053291.1,726666,728201,-,,ahpF,HLG82_RS03490,WP_193327330.1,511,alkyl hydroperoxide reductase subunit F
chromosome,NZ_CP053291.1,728201,728764,-,,ahpC,HLG82_RS03495,WP_193327331.1,187,alkyl hydroperoxide reductase subunit C
chromosome,NZ_CP053291.1,729136,730797,+,,,HLG82_RS03500,WP_193327332.1,553,ATP-binding cassette domain-containing protein
chromosome,NZ_CP053291.1,730794,732455,+,,,HLG82_RS03505,WP_193327333.1,553,ABC transporter ATP-binding protein/permease
chromosome,NZ_CP053291.1,732442,734094,-,,,HLG82_RS03510,WP_193327334.1,550,GAF domain-containing protein
chromosome,NZ_CP053291.1,734119,735873,-,,cydC,HLG82_RS03515,WP_193327335.1,584,thiol reductant ABC exporter subunit CydC
chromosome,NZ_CP053291.1,735870,737666,-,,cydD,HLG82_RS03520,WP_193327336.1,598,thiol reductant ABC exporter subunit CydD
chromosome,NZ_CP053291.1,737764,738897,-,,cydB,HLG82_RS03525,WP_193327337.1,377,cytochrome d ubiquinol oxidase subunit II
chromosome,NZ_CP053291.1,738907,740427,-,,,HLG82_RS03530,WP_246462254.1,506,cytochrome ubiquinol oxidase subunit I
chromosome,NZ_CP053291.1,740879,743251,+,,,HLG82_RS03535,WP_193327338.1,790,Rne/Rng family ribonuclease
chromosome,NZ_CP053291.1,743416,743721,+,,rplU,HLG82_RS03540,WP_193327706.1,101,50S ribosomal protein L21
chromosome,NZ_CP053291.1,743766,744020,+,,rpmA,HLG82_RS03545,WP_193327339.1,84,50S ribosomal protein L27
chromosome,NZ_CP053291.1,744113,745627,+,,obgE,HLG82_RS03550,WP_193327340.1,504,GTPase ObgE
chromosome,NZ_CP053291.1,746185,747126,+,,,HLG82_RS03555,WP_193327341.1,313,hypothetical protein
chromosome,NZ_CP053291.1,747206,747577,-,,trxA,HLG82_RS03560,WP_193327342.1,123,thioredoxin
chromosome,NZ_CP053291.1,748085,748822,+,,nadD,HLG82_RS03565,WP_193327343.1,245,nicotinate-nucleotide adenylyltransferase
chromosome,NZ_CP053291.1,748819,749529,+,,,HLG82_RS03570,WP_193327344.1,236,hypothetical protein
chromosome,NZ_CP053291.1,749543,749995,+,,rsfS,HLG82_RS03575,WP_193327345.1,150,ribosome silencing factor
chromosome,NZ_CP053291.1,749992,750666,+,,,HLG82_RS03580,WP_193327346.1,224,histidine phosphatase family protein
chromosome,NZ_CP053291.1,751145,751837,-,,,HLG82_RS03590,WP_193327347.1,230,hypothetical protein
chromosome,NZ_CP053291.1,751858,753105,-,,,HLG82_RS10415,WP_255313951.1,415,recombinase family protein
chromosome,NZ_CP053291.1,753254,754458,-,,,HLG82_RS03600,WP_193327348.1,401,IS3 family transposase
chromosome,NZ_CP053291.1,755633,756837,+,,,HLG82_RS03610,WP_193327350.1,401,IS3 family transposase
chromosome,NZ_CP053291.1,756889,757059,+,,,HLG82_RS03615,WP_255313952.1,56,hypothetical protein
chromosome,NZ_CP053291.1,757029,757910,+,,,HLG82_RS03620,WP_193326468.1,293,IS3 family transposase
chromosome,NZ_CP053291.1,758020,758397,+,,,HLG82_RS03625,WP_193327352.1,125,HNH endonuclease
chromosome,NZ_CP053291.1,758488,759084,-,,,HLG82_RS03630,WP_193327353.1,198,ATP-binding cassette domain-containing protein
chromosome,NZ_CP053291.1,759136,761190,-,,,HLG82_RS03635,WP_193327354.1,684,hypothetical protein
chromosome,NZ_CP053291.1,761205,761537,-,,,HLG82_RS03640,WP_193327355.1,110,hypothetical protein
chromosome,NZ_CP053291.1,762052,762336,+,,,HLG82_RS03645,WP_193326469.1,94,transposase
chromosome,NZ_CP053291.1,762306,763202,+,,,HLG82_RS03650,WP_193327356.1,298,IS3 family transposase
chromosome,NZ_CP053291.1,763244,764230,+,,,HLG82_RS03655,WP_193327357.1,328,phospholipase D-like domain-containing protein
chromosome,NZ_CP053291.1,764564,765768,-,,,HLG82_RS03665,WP_193327348.1,401,IS3 family transposase
chromosome,NZ_CP053291.1,766548,766796,+,,,HLG82_RS03670,WP_193327358.1,82,ribbon-helix-helix domain-containing protein
chromosome,NZ_CP053291.1,767554,768558,+,,,HLG82_RS03675,WP_193327824.1,334,hypothetical protein
chromosome,NZ_CP053291.1,768866,769111,-,,,HLG82_RS03680,WP_193327359.1,81,NAD(P)H-dependent oxidoreductase
chromosome,NZ_CP053291.1,769214,769381,+,,,HLG82_RS10485,WP_255313933.1,55,hypothetical protein
chromosome,NZ_CP053291.1,771455,772654,+,,,HLG82_RS03695,WP_193327361.1,399,polysaccharide deacetylase family protein
chromosome,NZ_CP053291.1,772805,774139,+,,,HLG82_RS03700,WP_193327362.1,444,LssY C-terminal domain-containing protein
chromosome,NZ_CP053291.1,774180,775067,-,,,HLG82_RS03705,WP_193327363.1,295,HAD family hydrolase
chromosome,NZ_CP053291.1,775069,776841,-,,,HLG82_RS03710,WP_193327364.1,590,beta-hexosaminidase
chromosome,NZ_CP053291.1,776939,778387,-,,,HLG82_RS03715,WP_193327365.1,482,glycoside-pentoside-hexuronide (GPH):cation symporter
